"gene_id","GEL_AT_immature_top_leaf_R1","GEL_AU_immature_top_leaf_R2","GEL_AV_immature_top_leaf_R3","GEL_AW_mature_middle_leaf_R1","GEL_AX_mature_middle_leaf_R2","GEL_AY_mature_middle_leaf_R3","GEL_AZ_mature_bottom_leaf_R1","GEL_BA_mature_bottom_leaf_R2","GEL_BB_mature_bottom_leaf_R3","GEL_BC_immature_top_stem_R1","GEL_BD_immature_top_stem_R2","GEL_BE_immature_top_stem_R3","GEL_BI_primary_root_R1","GEL_BJ_primary_root_R2","GEL_BK_primary_root_R3","GEL_BL_secondary_root_R1","GEL_BM_secondary_root_R2","GEL_BN_secondary_root_R3"
"Gelse.v1.S026290.1",0,0,0,0,0,0,0,0,0,0.0666993,0.328687,0,0,0.130689,0.0856089,0,0.171569,0.146928
"Gelse.v1.S094820.1",7.45634,4.0686,8.14372,6.29735,5.51789,6.53252,6.10006,6.75229,7.47002,7.37408,10.7579,8.86548,8.26161,8.86369,5.6186,7.85243,9.24382,7.71368
"Gelse.v1.S023250.2",20.7652,12.2774,19.1043,19.3926,21.91,19.1575,24.0896,19.4389,19.6625,10.1438,12.745,12.1656,9.53331,7.74249,7.79691,10.3448,8.16111,9.83478
"Gelse.v1.S029390.1",0,0,0,0,0,0.148158,0.0809988,0.174692,0,0,0,0.0229215,8.74577,3.48455,5.50851,1.91546,2.1881,2.85241
"Gelse.v1.S165790.1",1.40342,1.25011,1.03999,3.46367,3.55744,3.4767,3.80411,4.04076,4.92418,4.37882,8.14018,6.64936,6.77114,4.65463,8.17295,2.5532,5.30451,3.43508
"Gelse.v1.S250350.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167308,0
"Gelse.v1.S146540.1",21.1377,16.2949,25.3741,14.251,13.5515,12.6755,8.9686,5.91247,6.88068,22.6331,23.0088,17.3807,23.8844,24.0462,18.3018,26.0793,25.6985,24.6544
"Gelse.v1.S038630.1",255.193,78.7006,197.452,180.361,155.78,280.88,177.579,135.04,202.904,368.665,420.759,217.297,254.465,343.607,228.305,245.274,291.88,276.802
"Gelse.v1.S162360.1",72.7067,69.3342,118.816,46.8264,51.757,67.8722,32.3606,23.1857,45.3414,175.772,225.672,56.7021,135.52,116.207,63.8739,99.923,101.222,76.947
"Gelse.v1.S002960.2",13.2242,7.03571,16.1163,8.97479,9.53664,8.63064,8.85536,8.20098,8.38267,16.0622,17.5056,12.47,13.5795,12.2805,6.97545,14.3495,12.764,10.62
"Gelse.v1.S046530.1",6.8066,3.16239,7.73491,6.29288,6.18102,7.46318,7.64177,7.451,6.45932,11.5723,12.6116,9.7115,12.2043,12.002,10.6498,10.3544,13.5847,12.2038
"Gelse.v1.S176830.2",80.3747,51.5198,68.9717,64.104,60.4496,57.5408,55.7087,49.9026,71.0388,107.823,96.3713,96.915,56.3559,69.8331,60.6559,53.5704,67.321,55.6168
"Gelse.v1.S076390.1",185.69,137.454,171.854,246.482,228.97,320.507,178.094,206.803,263.603,229.612,206.04,236.985,214.741,213.118,229.595,199.149,192.368,210.48
"Gelse.v1.S260790.1",16.3589,22.4466,12.915,11.6497,25.3806,12.2193,4.25675,3.95539,4.91209,2.49289,1.88502,2.39474,2.72405,15.8334,2.72626,5.70442,8.11967,8.15444
"Gelse.v1.S015050.1",6.13744,2.54565,0.197101,32.5364,8.08769,4.90075,0.855509,1.28978,0.182592,207.718,127.604,248.715,93.1054,68.4216,70.9699,40.2886,24.3191,27.875
"Gelse.v1.S141040.2",14.9465,10.6053,18.2728,13.9221,12.659,15.3604,11.8279,12.7298,15.3586,24.3706,25.2135,22.0372,21.0282,16.0892,18.6773,20.6019,14.3893,16.7395
"Gelse.v1.S206970.1",4.82777,1.95464,7.32741,2.66307,2.26792,1.92256,1.93602,2.31355,1.63755,8.16946,10.3862,2.93876,6.56075,6.63144,4.50039,8.35853,8.07222,7.34334
"Gelse.v1.S199550.1",6.15359,2.47338,7.2142,4.20032,4.315,5.64866,4.7025,4.22094,4.99674,7.25205,8.20266,8.53471,8.24612,9.02704,3.90449,7.82248,8.76604,7.27429
"Gelse.v1.S035370.1",9.71196,8.00723,8.27772,8.51348,10.5485,9.0964,9.53609,5.44915,6.71355,16.0197,9.76057,9.34085,32.7136,25.9271,12.251,30.4772,26.17,13.3087
"Gelse.v1.S055750.1",4.55215,5.39418,4.52836,3.66763,2.81511,3.63812,4.50321,4.68575,4.1223,4.51667,7.35232,5.81946,5.55903,5.46279,3.21198,5.2734,6.10618,5.91772
"Gelse.v1.S040710.1",15.1618,11.8919,14.3363,16.4589,15.2533,19.4284,19.5213,21.6116,19.35,16.4328,14.1313,14.8657,16.7771,17.5595,14.7867,18.0095,16.6473,20.2755
"Gelse.v1.S078170.1",237.226,183.223,64.5794,505.796,515.074,726.422,317.779,490.56,542.818,132.8,52.618,105.207,27.5597,19.5857,32.2173,14.3949,17.4794,16.1756
"Gelse.v1.S281650.1",0.22639599999999999,0,3.1417e-8,1.09434e-7,0,5.17338e-6,0.0167444,2.22006e-10,4.2354e-8,0,0,0,0.130534,2.95679e-9,0,0,0.00143314,2.56629e-5
"Gelse.v1.S229990.1",55.121,27.023,52.9877,46.7975,37.9801,37.0619,27.8972,27.1798,29.1359,65.6109,55.801,58.916,60.7804,41.8349,38.8189,62.0224,37.1704,45.9854
"Gelse.v1.S275010.1",3.27866,4.1349,4.89048,2.96788,2.93328,3.44947,3.50702,3.37437,2.99049,5.88052,5.69483,4.55607,4.84157,4.76808,4.14478,5.46224,5.56684,4.69689
"Gelse.v1.S192180.1",0.205281,0.473148,0.291131,1.10242,0.847591,1.343,0.693616,2.45064,3.18327,1.78275,0.856334,1.37103,2.37809,1.56218,2.31237,2.83143,1.90936,3.41161
"Gelse.v1.S185170.1",0,0,0.111506,0,0,0,0.0547213,0,0,0.0498563,0,0.0469566,0.0508918,0.339945,0.299374,0.218978,0.192251,0
"Gelse.v1.S244010.11",2.03063,0.974054,2.515,2.17832,1.3961,1.38807,2.06556,0.819116,0.787734,4.54519,4.8487,4.31779,11.5173,11.04,16.9238,15.8383,24.7695,26.3894
"Gelse.v1.S190810.1",1.08247,0.211039,0.503837,0.180915,0.0787247,0,0.388469,0.0942152,0.18659,0.268869,0,0.254024,0.0905979,0.0861941,0.304074,0,0.115083,0.491172
"Gelse.v1.S091240.1",11.4096,3.0214,7.09939,8.82152,4.94979,7.48512,6.62614,3.79465,4.10273,8.09822,10.1381,6.18677,4.92627,5.06292,2.94945,5.42383,3.07115,4.40132
"Gelse.v1.S025640.1",35.9603,22.6677,27.773,25.1621,20.0681,28.8351,20.2321,16.9282,16.6445,89.6557,66.4174,32.6213,36.3748,42.8849,34.1269,30.3352,33.3295,33.4323
"Gelse.v1.S038980.3",3.22492,2.27113,3.59945,3.51569,4.06824,4.19218,4.75943,4.3278,4.83459,11.4618,10.8367,8.00572,8.15322,7.51376,6.06001,5.38964,7.93938,5.4483
"Gelse.v1.S013550.1",15.3712,5.91072,34.6619,1.42014,1.20731,1.08096,0.575613,0.450681,0.259258,28.198,17.8157,25.2884,32.64,17.8988,18.5249,47.8009,11.199,32.5524
"Gelse.v1.S153110.5",73.7067,22.2938,46.4937,90.5537,68.1313,72.9005,105.154,72.1612,61.5417,24.6526,27.9372,44.5205,33.1849,36.0731,28.5252,43.7799,41.9966,41.7924
"Gelse.v1.S110710.1",0.710036,0.467341,2.54237,0.324354,0.266149,0.306146,2.20442,0.97589,0.518717,0.0793427,0.31165,0.50722,3.66171,4.22251,2.61478,2.19388,3.92082,3.30602
"Gelse.v1.S044780.1",17.3373,7.74777,16.1225,12.9196,12.0325,13.8159,14.3378,10.6572,11.209,19.6828,19.0951,11.341,14.4739,17.219,10.3426,14.6568,16.5189,13.7778
"Gelse.v1.S104150.1",6.86283,3.44626,3.43247,8.95197,6.0931,8.80735,12.0006,8.24097,9.76743,3.96394,5.38051,1.7375,4.64641,3.56967,3.52798,1.87436,4.01671,2.10969
"Gelse.v1.S038240.2",2.19346,2.96311,7.38445,1.66448,4.79952,3.73483,7.28095,22.54,13.3807,2.57867,4.22909,2.32842,8.61003,1.77295,8.85941,15.9889,14.7291,32.2852
"Gelse.v1.S139000.10",19.3336,3.32621,7.14693,17.4391,6.9231,9.47754,10.6772,10.8775,8.66374,8.58594,8.61572,5.21934,6.82812,6.02511,4.01696,4.56903,6.44563,3.80485
"Gelse.v1.S114990.1",12.7653,6.44359,16.199,8.05871,7.22761,6.30517,9.01602,6.87015,7.7283,7.7774,13.4696,7.3188,3.07074,3.6051,2.76122,2.40533,3.54966,2.25547
"Gelse.v1.S249190.1",0.93184,0.789347,1.51117,0.549676,0.316851,1.05628,0.610022,3.10943,5.14318,2.02989,1.60484,2.22715,0.789187,0.512884,0.567813,0.901184,0.607624,0.729462
"Gelse.v1.S026820.1",6.56495,6.16856,6.44771,6.88234,6.42407,6.53545,7.48856,5.92381,6.29489,7.09628,5.36707,4.87039,14.0779,16.5742,16.4203,14.4999,17.8416,20.1245
"Gelse.v1.S265760.1",0.761505,0,0,0.127872,0.219399,0.620636,0,0.132743,0,0.75103,0.417988,0.118869,0.841964,0.843566,0.432966,0.693479,0,0
"Gelse.v1.S050830.1",16.4233,3.95727,10.9952,10.438,8.34865,15.1464,10.1198,10.3813,11.9975,12.2264,23.6587,11.1139,7.40301,9.6711,0.90832,9.34201,9.8633,8.14777
"Gelse.v1.S284120.1",0.114432,0,0,0,0.194864,0.262684,0.0642509,0,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S105290.1",45.1811,22.0479,29.1501,36.1272,8.70699,30.416,12.5555,59.6474,20.0139,37.8278,29.3684,185.328,37.6433,22.6311,65.1537,111.262,42.5775,97.7297
"Gelse.v1.S064070.1",66.1053,76.7346,65.8931,80.2026,91.2784,99.4063,109.585,104.586,91.2087,107.272,127.124,118.433,99.2254,130.483,122.144,90.9589,140.938,115.349
"Gelse.v1.S092790.1",0.996031,1.14387,0.859669,1.44492,2.71658,5.76792,2.78239,3.2872,4.34202,2.52142,5.94628,2.20791,3.19403,6.94524,7.93937,2.19092,9.3228,5.1678
"Gelse.v1.S200760.1",13.1509,4.92843,14.1324,9.51788,10.3803,9.87977,10.2804,7.95917,7.98555,11.4238,14.4868,8.69691,6.83026,6.99101,3.7296,6.67935,9.14956,6.38015
"Gelse.v1.S113250.1",48.4778,34.7824,49.5749,46.0446,41.5075,49.1361,53.0509,44.1983,50.4251,47.0273,51.0875,50.3549,45.4416,44.5463,37.719,42.9979,48.5978,46.3104
"Gelse.v1.S069900.3",2.63275,0.788479,1.82952,2.45974,1.82109,1.50083,1.41318,1.21178,1.26776,0.783129,0.967805,0.259716,5.03833,7.18546,5.64222,6.70043,10.4091,7.36459
"Gelse.v1.S181250.1",20.7354,14.5476,21.0517,16.1322,18.8706,21.9218,22.555,18.6078,21.3869,25.2621,31.1226,23.8966,22.5991,28.6424,15.5545,20.5263,29.3399,21.628
"Gelse.v1.S058650.2",426.716,172.008,84.672,518.447,120.383,331.295,10.3594,21.8805,22.6924,135.618,185.751,374.928,0.361268,0,0.682032,0.982188,0,0
"Gelse.v1.S125280.1",11.8839,8.96221,15.1743,6.25648,7.08931,6.0641,8.75557,6.09006,5.90967,2.29233,3.08588,4.13724,4.89408,3.95648,6.07337,5.98529,5.55523,6.64429
"Gelse.v1.S287930.1",0,0,1.22998,0,0,0,0,0.453982,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S061830.1",0,0,0,0,0,0,0,0,0,0,0,0,4.44111,47.2741,4.03501,1.43127,19.0624,2.7431
"Gelse.v1.S022430.1",4.50743,5.39736,4.7177,2.35064,4.28878,2.63296,0.599061,0.618379,0.940907,10.3435,10.594,13.1639,13.5471,14.1413,14.6046,11.1908,13.4958,12.6877
"Gelse.v1.S275390.1",1.75358,0.893257,0.734176,2.98641,1.26147,1.74691,0.539045,0.171825,0.990512,3.38523,5.36672,2.66645,2.09871,1.9901199999999999,0.270065,1.78933,1.02872,1.39899
"Gelse.v1.S056490.1",132.729,128.05,132.33,140.647,127.36,118.715,124.968,108.305,116.469,201.322,169.261,173.516,180.008,185.097,196.529,185.259,206.859,196.912
"Gelse.v1.S190540.5",137.917,46.4679,74.1251,185.16,139.199,141.26,194.81,225.361,224.171,19.559,17.4242,24.0345,11.2035,7.48018,4.64956,9.69209,5.51923,6.40355
"Gelse.v1.S053860.1",0,0,0.287599,0,0,0,0,0,0,0.361347,0.225761,0.218491,0.0265167,0.0760532,0.0663408,0.198276,0,0
"Gelse.v1.S153990.1",44.6179,24.7051,59.6967,42.1035,36.1668,54.163,40.1448,42.6609,45.2476,103.58,87.9207,51.5789,62.5979,60.3174,53.7532,57.1359,56.9682,47.9952
"Gelse.v1.S113390.1",53.726,39.3016,56.8438,47.7803,47.8071,44.9242,48.1092,38.7115,39.8972,69.8873,57.9783,61.985,70.9328,66.5168,63.5515,81.6625,70.6901,72.9146
"Gelse.v1.S054100.1",15.6996,11.4241,16.0172,17.8237,17.8554,22.3327,17.2492,18.3113,19.3451,16.8564,19.024,16.5539,28.7304,31.3248,20.8349,29.0902,28.2022,28.6824
"Gelse.v1.S060770.1",19.8984,9.31964,17.5775,11.3828,14.7003,17.6831,10.1838,9.15089,9.72729,21.3655,19.5937,16.4794,16.0234,19.169,14.0148,18.4689,17.9054,19.5785
"Gelse.v1.S193230.1",5.05529,3.34433,4.4699,4.85344,4.91736,6.16778,4.75793,4.12118,4.66154,7.16441,6.25144,6.16314,7.40399,7.71118,4.85754,6.93273,8.9362,6.05144
"Gelse.v1.S073000.1",0,0,0,0,0,0.112584,0,0,0,0,0,0,0.0380589,0.327222,0.127104,0,0.334505,0
"Gelse.v1.S134540.1",0.0527914,0,0.049619,0.219132,0.977985,0.134295,0,0.22977,0.0931649,2.75307,0.146206,3.51198,832.495,364.291,657.492,922.246,331.859,631.013
"Gelse.v1.S235670.1",1.22989,1.84196,0.362052,0.828054,1.40232,0.426666,0.896323,0.970159,0.449154,0.941327,0,0.152705,1.96813,1.96718,1.86016,1.15935,0.976483,0.51216
"Gelse.v1.S028610.1",60.844,22.5627,56.8685,48.1367,42.3145,44.4174,57.9821,47.3152,47.1523,47.081,57.7648,38.3011,34.0842,37.5508,18.9043,30.5859,41.6497,32.2528
"Gelse.v1.S172430.1",0,0,0.0182253,0,0,0,0,0.033583,0,0.212935,0.0178734,0.184789,0.0674841,0,0.14056,0.26959,0.0421565,0.307154
"Gelse.v1.S081760.1",9.84944,10.8637,13.0232,7.53136,7.06428,5.86914,4.11196,3.13661,4.45427,16.6238,14.7286,11.7624,12.8841,9.78517,11.6331,15.8102,10.3594,10.5225
"Gelse.v1.S262670.1",0,0,0,0,0,0,0,0.139468,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S190430.1",42.6131,60.3201,48.3057,17.1219,12.7109,9.52411,4.524,1.18064,1.84785,22.3744,23.3875,19.7271,23.3237,17.8763,20.805,24.9468,15.4132,23.0866
"Gelse.v1.S286190.1",0,0,0,0.164203,0,0,0,0,0.0846897,0,0,0,0,0,0,0,0,0
"Gelse.v1.S124870.1",83.364,124.057,92.9969,97.848,113.495,129.39,108.033,110.115,126.295,98.9538,120.54,98.2895,198.049,224.612,275.551,177.271,225.483,223.866
"Gelse.v1.S151730.1",46.2203,28.6315,41.7,49.029,41.7727,47.1054,46.5979,44.5372,52.3371,18.6571,20.1967,28.9401,16.784300000000002,16.1634,4.92248,12.1255,21.0925,12.0389
"Gelse.v1.S223730.1",0.810394,1.21967,0.783517,0.950318,1.90775,2.24259,1.53241,1.24679,1.9097,0.128038,0.787394,0.0752319,0.0164866,0.0315448,0.0274704,0.0878061,0,0
"Gelse.v1.S210170.1",42.6563,22.0969,56.6931,17.7731,17.4399,19.4472,16.2835,12.3197,14.5764,52.9795,57.0261,42.1055,28.0909,31.3536,27.1087,28.3124,23.1307,28.0458
"Gelse.v1.S066310.4",48.6072,28.6845,49.8037,16.3236,16.7731,18.7492,11.9639,12.5875,10.6183,48.6004,44.824,60.193600000000004,44.8971,28.388,18.2731,49.2108,26.3998,25.9567
"Gelse.v1.S213340.1",9.94348,10.1253,12.3904,3.1863,3.04031,2.60129,1.04875,1.012,0.920644,8.37512,15.0643,7.68605,4.03087,5.13173,3.92611,3.01194,2.66488,2.99089
"Gelse.v1.S194770.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414176
"Gelse.v1.S154980.3",18.2138,9.03113,14.8445,15.5411,13.7938,18.8377,15.2271,10.6205,13.231,25.8735,26.9358,15.9489,17.8465,19.5973,17.1725,16.4303,21.8219,16.3229
"Gelse.v1.S247080.1",13.0611,8.85027,14.6134,7.80037,5.12465,4.38761,4.67527,2.47325,4.98294,16.5411,14.4824,11.5508,11.912,8.86972,8.37395,13.2272,5.84261,10.1499
"Gelse.v1.S265320.1",22.7263,9.98918,21.1509,18.3389,17.3572,18.52,20.3706,20.9889,18.2064,26.3719,24.9463,23.9196,24.5216,23.9692,18.3675,23.7527,21.8935,22.8923
"Gelse.v1.S094220.2",14.7356,2.411,13.1233,5.28655,7.35484,6.71294,6.95588,6.03855,8.60001,12.8777,17.1236,11.5085,10.5118,9.6944,3.20088,9.89029,12.4602,9.51284
"Gelse.v1.S091950.1",15.0126,9.90565,19.1252,14.3024,16.8205,17.4709,18.352,18.5163,23.8418,22.9848,25.7938,27.5426,57.3704,60.0948,85.9108,83.5888,74.254,110.613
"Gelse.v1.S232100.3",9.72314,4.74478,10.2907,9.50394,10.7045,10.2289,7.20563,8.48062,10.6927,12.8218,12.6015,9.4413,12.1665,13.6114,12.4791,11.2733,14.6688,12.3183
"Gelse.v1.S096180.1",0.302625,0.32307,1.15873,0.421045,0,0.468473,0,0,0.630918,0.832516,0.908767,0.590804,0.204148,0,0,0,0.5223,0
"Gelse.v1.S124740.1",15.5557,14.6306,8.45931,13.79,5.17276,4.81561,1.01838,0.474533,0.484461,87.6555,68.5411,108.502,34.0324,27.9178,27.3438,19.4833,11.0614,12.6546
"Gelse.v1.S176380.2",10.6162,5.26528,9.47389,11.0349,10.9422,11.9508,12.1833,14.2311,16.8285,7.37995,7.70168,7.22246,5.37727,4.78332,5.42401,5.36112,5.09934,5.99224
"Gelse.v1.S024550.1",48.2825,36.6555,58.6072,59.1439,66.5654,99.0273,82.3377,99.2264,107.548,77.668,104.099,74.8845,100.317,138.841,184.88,75.3608,136.327,102.502
"Gelse.v1.S062910.3",19.1179,8.21102,16.9931,17.4973,14.9462,17.8993,18.7928,17.6658,18.5909,21.2314,20.6693,19.4031,14.1762,15.9336,11.7251,13.8765,15.4335,14.2716
"Gelse.v1.S174790.1",147.218,110.656,127.177,217.564,214.097,186.411,328.306,213.356,206.076,39.1267,33.6275,46.1474,21.8083,16.7595,18.9196,19.1814,18.4544,15.7814
"Gelse.v1.S115950.1",79.8064,57.7467,87.8032,77.9367,77.273,86.6174,88.8254,80.6611,78.9701,91.9077,100.025,85.6234,85.7916,94.935,78.824700000000007,85.2198,101.722,89.0368
"Gelse.v1.S014960.2",18.8512,11.6539,17.7429,14.757,19.9342,20.2601,19.1598,19.6212,21.7804,16.6701,23.4708,15.0389,27.516,29.313,30.279,22.2414,27.7734,28.7761
"Gelse.v1.S258350.1",36.3152,22.7194,40.7854,31.3476,26.8065,32.4629,30.3591,29.7857,28.3791,48.6869,49.5071,45.3165,35.0076,40.4519,31.3182,36.9307,35.9871,32.9848
"Gelse.v1.S126100.1",0,0,0,0,0.036847,0,0,0,0,0,0.164026,0,0.0405204,0,0.129421,0.0474479,0.151111,0.109326
"Gelse.v1.S221150.1",0.2317,0.194035,0.358117,0.0870832,0.0946681,0,0,0,0,0.214518,0.13659,0.285729,0.0552159,0,0.0306734,0.0392312,0,0
"Gelse.v1.S076280.1",0.879421,0.589181,0,1.46139,4.09034,5.53217,10.6988,4.52809,3.24361,12.9874,8.84345,4.14327,3.26071,11.5671,5.75292,0,2.94724,5.06717
"Gelse.v1.S024370.1",11.5417,5.43124,6.63167,9.16778,14.5244,10.9999,7.11264,7.34289,9.75024,7.65245,7.49364,4.63018,5.57122,8.14135,4.44845,4.86203,6.93591,4.05186
"Gelse.v1.S043680.1",7.30529,6.93778,7.47466,2.89294,3.41545,5.80091,2.96905,6.76425,2.41356,17.5956,7.54558,8.38349,8.68308,9.48197,8.98959,9.44645,6.69136,9.94426
"Gelse.v1.S087390.1",0,0,0,0,0.13947,0,0,0,0.147116,0,0.0728338,0,0.291091,0.96011,0.431222,0.317034,0.224628,0.606082
"Gelse.v1.S207740.1",15.1131,7.59898,27.079,4.97139,5.29898,3.28024,0.739254,0.935341,0.471217,33.9255,34.1079,35.4075,18.1187,11.3205,12.1326,20.7584,8.96469,14.1632
"Gelse.v1.S085880.1",8.8015,4.17117,9.05428,7.81988,7.62955,9.75544,8.43107,9.45013,8.05745,10.3356,13.179,10.5207,14.3464,16.0853,8.57708,11.2659,16.0817,11.1071
"Gelse.v1.S057510.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423335,0,0.64443,0.54842
"Gelse.v1.S092100.1",10.6779,6.58462,10.5961,7.00961,8.02174,8.07762,8.10786,9.48662,8.81121,11.7335,14.6614,7.18808,8.86665,10.2475,7.61288,8.38741,11.1565,7.11159
"Gelse.v1.S183560.1",0,0,0,0,0,0,0,0.104375,0,0.0990042,0,0,0,0,0,0,0,0
"Gelse.v1.S105190.1",117.584,38.282,38.6637,144.967,26.9734,83.1998,41.3878,88.4649,55.9374,89.6087,74.6085,172.343,11.0809,4.5599,5.82746,22.76,4.16209,7.10796
"Gelse.v1.S098040.2",62.9859,40.6193,63.7542,52.5639,54.3416,59.9999,54.5369,60.3758,61.881,79.606,78.5627,67.8037,65.4731,67.2703,52.193600000000004,66.2109,68.6226,64.3026
"Gelse.v1.S220640.1",5.01421,2.5345,6.46341,4.11068,4.19055,4.42904,4.01482,4.45834,4.34998,4.34626,4.70464,4.17232,3.17718,4.42374,0.845967,4.14793,5.3577,3.96768
"Gelse.v1.S052890.1",14.3616,5.44852,10.0639,6.30035,1.37136,0,2.90924,2.20014,1.61546,15.1097,23.6546,11.5436,4.75104,4.00683,3.07875,5.82154,3.33786,7.89938
"Gelse.v1.S248880.1",0,0,0.796196,0,0,0,0,0,1.48758,0.697467,0,0.655927,0,0,0,0,2.70678,0
"Gelse.v1.S054850.2",245.451,422.746,285.504,198.513,198.644,149.612,94.24,75.3647,75.1515,289.736,235.074,237.379,267.029,193.793,259.113,352.903,166.172,289.065
"Gelse.v1.S087030.1",1.25834,0.699885,0.295179,7.84441,9.9887,15.7137,28.3488,34.9372,21.6683,0.791507,1.50837,0.298223,5.81278,17.3047,11.6101,6.19996,16.8179,13.6931
"Gelse.v1.S080170.1",0,0,0,0,0,0,0,0,0,0,0,0.717941,0,0,0,0,0,0
"Gelse.v1.S248530.1",118.657,104.65,152.947,84.9596,88.4523,85.4062,149.82,124.756,88.7764,145.319,153.334,139.317,150.502,141.187,174.873,177.702,148.973,189.953
"Gelse.v1.S215430.2",49.056,27.053,46.7804,49.0292,47.2337,59.321,59.7376,58.1175,57.5153,57.3551,61.6312,55.3813,56.6249,61.1575,40.6559,51.8444,62.5974,56.9356
"Gelse.v1.S141590.4",15.6858,16.0929,14.8989,14.9488,14.5263,17.8251,20.4037,17.159,13.955,11.7548,11.8821,12.4907,9.80756,10.416,6.67547,11.8311,11.3949,9.87505
"Gelse.v1.S044710.1",51.3049,27.6489,52.7865,55.4438,51.7739,53.9387,59.5223,53.2381,55.148,74.9024,63.8405,56.1965,56.8805,61.752,76.7114,54.9176,64.9925,52.2539
"Gelse.v1.S029510.1",0.342445,0,0.254007,0.0607012,0,0.168261,0,0.0638748,0.0218492,1.92876,1.42704,1.75519,0.256035,0.0408107,0.106705,0.204822,0.0266848,0.0686045
"Gelse.v1.S164760.1",31.156,20.5557,17.4245,35.876,25.0323,30.5172,33.0414,49.8391,35.2672,0.184601,0.403222,0.36646,4.95917,1.53387,4.98738,8.66543,3.62051,10.2003
"Gelse.v1.S124280.1",40.4249,23.7542,43.8559,33.0769,31.6083,33.4674,36.2721,29.8866,28.7196,41.2614,43.9947,40.3957,47.582,43.0763,40.12,49.9847,45.2038,43.4321
"Gelse.v1.S221650.2",25.1273,16.8902,25.9169,17.9319,16.3112,14.5703,18.0757,15.735,15.6511,24.6629,25.4858,25.8118,30.5021,29.0116,29.3043,28.549,27.4955,28.3918
"Gelse.v1.S014920.1",153.542,90.5729,131.856,209.928,181.782,205.998,161.818,190.332,182.158,252.39,206.896,303.151,257.501,176.297,161.742,228.041,144.958,174.067
"Gelse.v1.S285470.1",0.143,0,0.00101188,0.0311518,0,0,0.110747,3.36546e-7,0.00390285,1.0577e-10,1.13691e-9,0,0,0.0092134,0,0,0.0545045,0.00200294
"Gelse.v1.S002990.1",8.5435,9.73221,14.5221,4.35433,4.80846,4.07774,5.73878,4.40297,4.71656,16.1563,15.7355,17.3148,20.8104,16.9182,18.0443,19.5374,19.7084,17.5758
"Gelse.v1.S009900.1",134.952,131.391,127.176,110.884,101.307,69.9324,96.7756,55.5415,53.1786,104.266,68.0172,67.0221,67.794,55.5483,52.4682,62.8928,48.7965,53.1824
"Gelse.v1.S149620.1",0,0.0522327,0.0749447,0,0,0,0,0,0,0,0,0,0,0,0.0287407,0,0,0.0369958
"Gelse.v1.S176260.1",131.021,106.223,143.053,110.936,96.1897,92.421,91.0025,82.1174,82.9291,127.898,126.881,141.532,119.891,96.5616,120.216,137.4,96.2552,121.68
"Gelse.v1.S080600.3",11.8895,13.9452,13.8944,10.7167,9.13126,10.3798,8.80872,9.79235,9.23692,14.8026,13.5709,14.1959,19.9112,21.1161,23.1745,19.3977,19.6456,20.2539
"Gelse.v1.S227710.1",74.3739,21.8439,58.5724,25.6161,68.0359,32.6349,28.3047,16.7012,31.4515,101.611,107.233,53.0701,40.6933,53.2097,9.56733,55.206,44.2835,46.7858
"Gelse.v1.S003350.3",28.0937,17.6614,25.6172,27.3582,30.4041,39.2279,32.1845,31.4095,36.3854,31.0975,39.1578,29.4688,26.871,32.6192,28.6148,23.3451,32.4407,28.8172
"Gelse.v1.S176970.1",18.2622,12.9436,22.1694,8.32401,6.66573,17.2573,1.07746,1.7732,2.03179,27.8842,19.0208,34.2762,7.54867,10.0408,6.65734,9.8623,5.47372,8.95345
"Gelse.v1.S049620.1",0,0,0,0,0,0,0.0445319,0,0.0424444,0,0,0,0,0,0,0,0,0
"Gelse.v1.S193380.1",0.217224,0,0,0,0.144483,0.103785,0.158943,0,0,1.76009,3.03985,3.11769,3.53754,4.93393,5.37052,2.24582,4.18704,4.8520200000000004
"Gelse.v1.S253800.1",7.94795,3.94521,6.88396,3.32215,3.61067,1.91332,6.11327,5.86185,5.79986,9.95759,9.81504,4.66202,4.15461,5.74443,7.76399,3.8167,7.50683,10.8123
"Gelse.v1.S012590.1",0,0.316068,0.910434,3.69303,1.04104,3.15615,3.13685,0.850961,2.8684,19.0655,17.2193,12.0934,84.5577,90.3298,136.681,107.436,156.857,212.929
"Gelse.v1.S120430.1",24.4495,18.0279,30.7552,25.5948,24.0966,30.8876,27.5296,23.4952,27.2003,35.9091,32.0353,26.7596,30.4805,34.9548,31.062,37.1011,29.8754,31.8818
"Gelse.v1.S225570.1",0,0,0,0,0,0,0,0,0,0.039767,0.0114355,0.0874821,0,0,0,0,0.0501955,0
"Gelse.v1.S270340.1",0,0,0,0.436144,0.370792,0.845052,2.39015,0,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S004700.1",87.0732,37.1805,85.8819,78.4225,87.3608,92.3419,114.445,82.4843,99.4456,104.157,107.926,156.484,178.17,192.631,141.6,140.42,194.72,165.517
